site_id,service_point_id,asset_id,asset_class,operation_type,started_at_utc,ended_at_utc,energy_kwh,data_source
22222222-2222-2222-2222-222222222222,,4992b1fa-fc81-445e-a203-657094d89f18,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T03:40:26.979248Z,2026-08-21T03:45:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,interior_tidy,2026-08-21T03:40:26.979248Z,2026-08-21T03:44:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,4732bf55-398f-4430-bc4c-0d14d4b89e2e,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:40:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,f2cc320b-7543-47cf-a66d-37acee233f1b,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T04:06:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,f1776816-85e4-4ed0-8890-fe115c1c9f73,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T04:07:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,4a35c33f-b875-4cc6-a54d-85060633b711,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T04:10:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T03:58:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,524312ab-2416-46fd-aebb-34d785ef7da6,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T03:55:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,5dfd9db9-4262-4a7f-8f7e-055ce7a5e426,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T04:10:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,8d4890b5-dd19-4bf9-b7be-3ef918ff1653,waymo_jaguar_ipace_2024,remote_diagnostics,2026-08-21T03:40:26.979248Z,2026-08-21T03:45:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,8ed8211d-aaa2-4051-b116-8f9f2501fc51,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T04:00:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,964bd583-6d45-459b-8bca-4c415c0993d3,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:40:26.979248Z,2026-08-21T03:57:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,,b6e8b116-0650-4d3b-b4d7-d78bd454f7e0,tesla_model_y_robotaxi_2024,remote_diagnostics,2026-08-21T03:40:26.979248Z,2026-08-21T03:45:26.979248Z,,twin
22222222-2222-2222-2222-222222222222,164ff30d-4523-484a-a864-a49d01676e20,4732bf55-398f-4430-bc4c-0d14d4b89e2e,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,1c9aff71-a240-4bfe-b55a-d0eaa2ec6116,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T03:42:23.463724Z,2026-08-21T03:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,interior_tidy,2026-08-21T03:42:23.463724Z,2026-08-21T03:46:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,4992b1fa-fc81-445e-a203-657094d89f18,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T03:42:23.463724Z,2026-08-21T03:47:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,4a35c33f-b875-4cc6-a54d-85060633b711,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,4f558f2c-7f46-4c12-8a13-351371d828b6,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:00:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,524312ab-2416-46fd-aebb-34d785ef7da6,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T03:57:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,5dfd9db9-4262-4a7f-8f7e-055ce7a5e426,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:12:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,8d4890b5-dd19-4bf9-b7be-3ef918ff1653,waymo_jaguar_ipace_2024,remote_diagnostics,2026-08-21T03:42:23.463724Z,2026-08-21T03:47:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,8ed8211d-aaa2-4051-b116-8f9f2501fc51,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:02:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,964bd583-6d45-459b-8bca-4c415c0993d3,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T03:59:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,b6e8b116-0650-4d3b-b4d7-d78bd454f7e0,tesla_model_y_robotaxi_2024,remote_diagnostics,2026-08-21T03:42:23.463724Z,2026-08-21T03:47:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,b6e8b116-0650-4d3b-b4d7-d78bd454f7e0,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:08:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,ba70312c-6d2b-4c96-92a9-86c31ca2ca63,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:03:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,c1b40f85-c4e3-40c7-afba-d1aec9ed876b,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:10:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,c8663fd7-b423-4398-9a18-a2ba5310feb7,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T03:42:23.463724Z,2026-08-21T03:46:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,dbade82d-51ef-40bf-b21b-8103ad487d91,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:06:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,e7c0498e-4f61-474f-8934-8864c090cefd,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:09:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,f1776816-85e4-4ed0-8890-fe115c1c9f73,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:09:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,f2cc320b-7543-47cf-a66d-37acee233f1b,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:08:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,4992b1fa-fc81-445e-a203-657094d89f18,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:23:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,4ce2666e-66b5-4053-9b4c-c8ad06a46557,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:17:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,53e3dc12-2d7e-4d7b-8dbf-79a5eeef13ce,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:15:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,8d4890b5-dd19-4bf9-b7be-3ef918ff1653,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:20:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,90c00fd5-03c2-4a5c-acdd-1fbcb709dfb2,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:14:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,983002e6-790f-4e92-9722-b034571c7f47,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:23:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,acba173d-89ed-4221-a7f7-52ae57693c67,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:17:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,c433a36d-8782-46b2-b128-3e345bcbd186,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:19:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,c8663fd7-b423-4398-9a18-a2ba5310feb7,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:14:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,cef7d122-6498-4555-8eba-8a6d51644d74,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:18:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,,ddf31311-e84f-4ef4-915a-c5ed82ae29ff,waymo_jaguar_ipace_2024,software_update,2026-08-21T03:42:23.463724Z,2026-08-21T04:24:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,906cbfff-0c6f-47a6-a9da-7ec9af323221,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,charge_dcfc,2026-08-21T03:42:23.463724Z,2026-08-21T04:42:23.463724Z,,twin
22222222-2222-2222-2222-222222222222,d146b0d3-034b-445f-8630-5e82d4e71fb0,464c07e3-3699-4238-90d6-ea1325d0b36c,tesla_model_y_robotaxi_2024,inspect,2026-08-21T03:52:37.378401Z,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,b9e37717-cafb-4e36-a124-a77f667101fc,32b62034-d7c6-4dbd-b9a4-78e708ec4c1c,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,3e88b963-abb9-415c-9637-fa8002b0074d,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,6865247b-0ca1-4f06-bee1-9a2a7e9df40e,970832d1-8185-4eb5-8d10-c1cbe44c9283,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,14b02ad9-b6f6-4a74-867c-2a6ba9daf8e0,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,5b8524d6-260b-448c-a9ae-9e18e9cada45,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,736962b1-f58c-4165-9657-89dfea75616d,2be09ec0-e78a-4cd8-9f80-fceeb1c33e71,tesla_model_y_robotaxi_2024,charge_dcfc,2026-08-21T03:55:37.378401Z,2026-08-21T04:25:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,8ed8211d-aaa2-4051-b116-8f9f2501fc51,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,838200a0-b464-4eb0-9cab-faaee1f80b5a,zoox_robotaxi_2024,software_update,2026-08-21T03:55:37.378401Z,2026-08-21T04:25:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,838200a0-b464-4eb0-9cab-faaee1f80b5a,zoox_robotaxi_2024,interior_tidy,2026-08-21T03:55:37.378401Z,2026-08-21T03:58:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,4ce2666e-66b5-4053-9b4c-c8ad06a46557,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:55:37.378401Z,2026-08-21T04:25:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,25061aa9-5a61-481b-acee-0aa08dd7066f,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T03:55:37.378401Z,2026-08-21T04:00:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,138f4a23-c5c8-4b89-96a0-c72ebb6aee0c,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T03:55:37.378401Z,2026-08-21T03:59:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,0bfd4d59-44f9-4a57-8c06-51bc00a2a6b9,tesla_model_y_robotaxi_2024,software_update,2026-08-21T03:55:37.378401Z,2026-08-21T04:14:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,,0bfd4d59-44f9-4a57-8c06-51bc00a2a6b9,tesla_model_y_robotaxi_2024,item_retrieval,2026-08-21T03:55:37.378401Z,2026-08-21T03:59:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,4a35c33f-b875-4cc6-a54d-85060633b711,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,51766e8e-fe42-436d-b37a-10215bdb6798,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,1cc14b7f-d2b3-477e-b069-079ca9f62571,964bd583-6d45-459b-8bca-4c415c0993d3,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,21b60831-523f-4182-9223-072091eea2b2,9240c4c6-422b-4ac5-b65d-321faac569ce,waymo_jaguar_ipace_2024,inspect,,2026-08-21T03:55:37.378401Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,c97a907b-eb50-49d4-81d2-ed38c1ab2616,zoox_robotaxi_2024,inspect,,2026-08-21T04:02:31.741782Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,02f1a60b-27e8-46a3-831b-d9232cc510a0,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T04:02:31.741782Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,19ec1471-8525-4d88-801f-4cfee46f5ded,zoox_robotaxi_2024,inspect,,2026-08-21T04:02:31.741782Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,ad5abf3e-30c0-461f-b268-471bbe24986b,zoox_robotaxi_2024,inspect,,2026-08-21T04:02:31.741782Z,,twin
22222222-2222-2222-2222-222222222222,67daf51e-8956-460c-abf2-ed756e3d4dfb,964bd583-6d45-459b-8bca-4c415c0993d3,tesla_model_y_robotaxi_2024,charge_l2,2026-08-21T04:02:37.471399Z,2026-08-21T05:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,27be18c4-bd2e-44ac-9eb5-1d1edc2809b7,zoox_robotaxi_2024,generic_service,2026-08-21T04:02:37.471399Z,2026-08-21T04:54:11.484137Z,,twin
22222222-2222-2222-2222-222222222222,,90c00fd5-03c2-4a5c-acdd-1fbcb709dfb2,tesla_model_y_robotaxi_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:24:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,a8c45abd-6f8c-42d4-8707-8023d501411a,138f4a23-c5c8-4b89-96a0-c72ebb6aee0c,tesla_model_y_robotaxi_2024,wash,2026-08-21T04:02:37.471399Z,2026-08-21T04:12:54.397090Z,,twin
22222222-2222-2222-2222-222222222222,,03812c6f-407b-4782-858f-c15cdbaf8de7,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:38:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,64710503-d52c-42ae-bddf-53aec572c4d9,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:42:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,6860a969-bb88-416f-a3bf-545884f04aa8,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:34:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,a21eb17c-d3e0-48b5-a239-d3686a90ed6d,6e5c4806-1191-4b8b-b750-d38231213a1b,tesla_model_y_robotaxi_2024,charge_l2,2026-08-21T04:02:37.471399Z,2026-08-21T07:32:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,661b3e46-d875-466f-bedd-605fd87ac4d7,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:26:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,d4fe1117-a8b9-4e00-85c4-f7ae2cac1dab,c5a58859-4282-42de-b596-0a4f433e05f1,tesla_model_y_robotaxi_2024,charge_l2,2026-08-21T04:02:37.471399Z,2026-08-21T06:02:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,4cd2b777-e994-41b3-8542-fdf0f5d88189,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:23:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:19:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,ba70312c-6d2b-4c96-92a9-86c31ca2ca63,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T04:02:37.471399Z,2026-08-21T04:07:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,,ddf31311-e84f-4ef4-915a-c5ed82ae29ff,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:02:37.471399Z,2026-08-21T04:40:37.471399Z,,twin
22222222-2222-2222-2222-222222222222,1cc14b7f-d2b3-477e-b069-079ca9f62571,2be09ec0-e78a-4cd8-9f80-fceeb1c33e71,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,19ec1471-8525-4d88-801f-4cfee46f5ded,zoox_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,01b10692-0e0e-42c5-9889-f461f60471cf,zoox_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,f2cc320b-7543-47cf-a66d-37acee233f1b,tesla_model_y_robotaxi_2024,software_update,2026-08-21T04:03:45.566184Z,2026-08-21T04:32:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,98899633-be7c-42cb-9046-56321fb60f9d,zoox_robotaxi_2024,software_update,2026-08-21T04:03:45.566184Z,2026-08-21T04:28:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,8ed8211d-aaa2-4051-b116-8f9f2501fc51,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T04:03:45.566184Z,2026-08-21T04:07:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,838200a0-b464-4eb0-9cab-faaee1f80b5a,zoox_robotaxi_2024,software_update,2026-08-21T04:03:45.566184Z,2026-08-21T04:33:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,838200a0-b464-4eb0-9cab-faaee1f80b5a,zoox_robotaxi_2024,interior_tidy,2026-08-21T04:03:45.566184Z,2026-08-21T04:06:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,55a6bddc-f019-4989-a335-81cbde15b44e,zoox_robotaxi_2024,software_update,2026-08-21T04:03:45.566184Z,2026-08-21T04:21:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,464c07e3-3699-4238-90d6-ea1325d0b36c,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T04:03:45.566184Z,2026-08-21T04:06:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,6d4318c0-3d29-456b-ad33-6e24ff620e49,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,b9e37717-cafb-4e36-a124-a77f667101fc,053b8abd-e2b6-4b19-9bfc-314430947773,waymo_jaguar_ipace_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,21b60831-523f-4182-9223-072091eea2b2,27be18c4-bd2e-44ac-9eb5-1d1edc2809b7,zoox_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,6865247b-0ca1-4f06-bee1-9a2a7e9df40e,3b6f1eb7-15f4-48e5-956c-9b261b9fcae1,waymo_jaguar_ipace_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,94358f10-7755-46ce-a351-eb4f7ba1aee9,2547bf99-05c5-4055-9daa-c9e2a99da11d,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,19b9bcf6-0586-4238-b70e-9ce1d490efe9,zoox_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,d146b0d3-034b-445f-8630-5e82d4e71fb0,10b4f941-b257-4571-948d-cc7b72d0fb52,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,0d13e7d4-4707-44be-a233-8a3e849a23c5,waymo_jaguar_ipace_2024,inspect,,2026-08-21T04:03:45.566184Z,,twin
22222222-2222-2222-2222-222222222222,,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,generic_service,2026-08-21T04:04:15.878702Z,2026-08-21T04:51:19.166771Z,,twin
22222222-2222-2222-2222-222222222222,,90c00fd5-03c2-4a5c-acdd-1fbcb709dfb2,tesla_model_y_robotaxi_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:26:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,a8c45abd-6f8c-42d4-8707-8023d501411a,138f4a23-c5c8-4b89-96a0-c72ebb6aee0c,tesla_model_y_robotaxi_2024,wash,2026-08-21T04:04:15.878702Z,2026-08-21T04:14:32.804393Z,,twin
22222222-2222-2222-2222-222222222222,,661b3e46-d875-466f-bedd-605fd87ac4d7,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:28:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,27be18c4-bd2e-44ac-9eb5-1d1edc2809b7,zoox_robotaxi_2024,generic_service,2026-08-21T04:04:15.878702Z,2026-08-21T04:55:49.891440Z,,twin
22222222-2222-2222-2222-222222222222,,6860a969-bb88-416f-a3bf-545884f04aa8,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:36:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,4cd2b777-e994-41b3-8542-fdf0f5d88189,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:25:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,053b8abd-e2b6-4b19-9bfc-314430947773,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:33:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,02734f04-7f30-40eb-beb2-36e5d401c697,zoox_robotaxi_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:21:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,ba70312c-6d2b-4c96-92a9-86c31ca2ca63,tesla_model_y_robotaxi_2024,interior_tidy,2026-08-21T04:04:15.878702Z,2026-08-21T04:09:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,ddf31311-e84f-4ef4-915a-c5ed82ae29ff,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:42:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,03812c6f-407b-4782-858f-c15cdbaf8de7,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:40:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,,64710503-d52c-42ae-bddf-53aec572c4d9,waymo_jaguar_ipace_2024,software_update,2026-08-21T04:04:15.878702Z,2026-08-21T04:44:15.878702Z,,twin
22222222-2222-2222-2222-222222222222,909457af-b93e-491e-a793-e2ed7f8936c6,ad5abf3e-30c0-461f-b268-471bbe24986b,zoox_robotaxi_2024,inspect,,2026-08-21T04:05:32.269186Z,,twin
22222222-2222-2222-2222-222222222222,b228e63a-90a4-45a9-bc17-1171e72e3bea,19ec1471-8525-4d88-801f-4cfee46f5ded,zoox_robotaxi_2024,inspect,,2026-08-21T04:05:32.269186Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,02f1a60b-27e8-46a3-831b-d9232cc510a0,tesla_model_y_robotaxi_2024,inspect,,2026-08-21T04:05:32.269186Z,,twin
22222222-2222-2222-2222-222222222222,9e073bef-0b54-4868-931a-8d491e658f1f,c97a907b-eb50-49d4-81d2-ed38c1ab2616,zoox_robotaxi_2024,inspect,,2026-08-21T04:05:32.269186Z,,twin
22222222-2222-2222-2222-222222222222,,f2cc320b-7543-47cf-a66d-37acee233f1b,tesla_model_y_robotaxi_2024,software_update,2026-08-21T04:05:39.028103Z,2026-08-21T04:34:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,,98899633-be7c-42cb-9046-56321fb60f9d,zoox_robotaxi_2024,software_update,2026-08-21T04:05:39.028103Z,2026-08-21T04:30:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,,8ed8211d-aaa2-4051-b116-8f9f2501fc51,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T04:05:39.028103Z,2026-08-21T04:09:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,d146b0d3-034b-445f-8630-5e82d4e71fb0,14b02ad9-b6f6-4a74-867c-2a6ba9daf8e0,waymo_jaguar_ipace_2024,inspect,,2026-08-21T04:05:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,,03812c6f-407b-4782-858f-c15cdbaf8de7,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T04:05:39.028103Z,2026-08-21T04:09:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,,14b02ad9-b6f6-4a74-867c-2a6ba9daf8e0,waymo_jaguar_ipace_2024,interior_tidy,2026-08-21T04:05:39.028103Z,2026-08-21T04:09:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,1475970b-9008-4929-825f-78e066ab6722,1aacf90d-d4e1-415e-ba09-603c306dffef,zoox_robotaxi_2024,inspect,,2026-08-21T04:05:39.028103Z,,twin
22222222-2222-2222-2222-222222222222,2e308e1f-ab85-4203-9684-5b96bdc38eec,01b10692-0e0e-42c5-9889-f461f60471cf,zoox_robotaxi_2024,inspect,,2026-08-21T04:05:39.028103Z,,twin
