site_id,ts_utc,generation_kw,load_kw,bess_soc,bess_capacity_kwh,solar_kw,genset_kw,grid_import_kw,grid_export_kw,bess_output_kw,ev_charging_kw,building_load_kw,lighting_load_kw,data_source,sim_run_id
11111111-1111-1111-1111-111111111111,2026-07-03T17:30:00.252868Z,594.2,185.7,90.66,3000.00,594.20,,0.00,408.40,0.00,0.00,185.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:32:00.284505Z,593.4,169.2,90.65,3000.00,593.40,,0.00,424.20,0.00,0.00,169.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:34:00.299874Z,592.8,155.5,90.64,3000.00,592.80,,0.00,437.20,0.00,0.00,155.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:36:00.299085Z,592.1,197.5,90.63,3000.00,592.10,,0.00,394.60,0.00,0.00,197.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:38:00.275853Z,591.5,75.1,90.62,3000.00,591.50,,0.00,516.40,0.00,0.00,75.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:40:00.365780Z,590.8,88.6,90.61,3000.00,590.80,,0.00,502.20,0.00,0.00,88.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:42:00.347148Z,590.2,89.0,90.60,3000.00,590.20,,0.00,501.20,0.00,0.00,89.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:44:00.244258Z,600.0,106.7,90.59,3000.00,600.00,,0.00,493.30,0.00,0.00,106.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:46:00.277348Z,600.0,184.1,90.58,3000.00,600.00,,0.00,415.90,0.00,0.00,184.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:48:00.205285Z,600.0,181.7,90.57,3000.00,600.00,,0.00,418.30,0.00,0.00,181.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:50:00.275806Z,600.0,184.9,90.56,3000.00,600.00,,0.00,415.10,0.00,0.00,184.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:52:00.344134Z,600.0,140.4,90.56,3000.00,600.00,,0.00,459.60,0.00,0.00,140.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:54:00.240541Z,600.0,162.7,90.55,3000.00,600.00,,0.00,437.30,0.00,0.00,162.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:56:00.283112Z,600.0,169.3,90.54,3000.00,600.00,,0.00,430.70,0.00,0.00,169.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T17:58:00.241552Z,600.0,115.2,90.53,3000.00,600.00,,0.00,484.80,0.00,0.00,115.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:00:00.292490Z,600.0,158.0,90.52,3000.00,600.00,,0.00,442.00,0.00,0.00,158.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:02:00.332044Z,600.0,118.3,90.52,3000.00,600.00,,0.00,481.70,0.00,0.00,118.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:04:00.322624Z,600.0,163.1,90.51,3000.00,600.00,,0.00,436.90,0.00,0.00,163.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:06:00.292506Z,600.0,139.7,90.50,3000.00,600.00,,0.00,460.30,0.00,0.00,139.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:08:00.302938Z,600.0,155.4,90.49,3000.00,600.00,,0.00,444.60,0.00,0.00,155.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:10:00.261957Z,600.0,129.4,90.48,3000.00,600.00,,0.00,470.60,0.00,0.00,129.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:12:00.341652Z,600.0,185.6,90.47,3000.00,600.00,,0.00,414.40,0.00,0.00,185.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:14:00.314360Z,600.0,127.9,90.46,3000.00,600.00,,0.00,472.10,0.00,0.00,127.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:16:00.317560Z,600.0,151.6,90.45,3000.00,600.00,,0.00,448.40,0.00,0.00,151.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:18:00.197156Z,600.0,134.5,90.45,3000.00,600.00,,0.00,465.50,0.00,0.00,134.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:20:00.324450Z,600.0,132.9,90.44,3000.00,600.00,,0.00,467.10,0.00,0.00,132.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:22:00.272361Z,600.0,148.6,90.43,3000.00,600.00,,0.00,451.40,0.00,0.00,148.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:24:00.366930Z,600.0,212.6,90.42,3000.00,600.00,,0.00,387.40,0.00,0.00,212.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:26:00.321501Z,600.0,134.0,90.41,3000.00,600.00,,0.00,466.00,0.00,0.00,134.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:28:00.251726Z,600.0,181.4,90.40,3000.00,600.00,,0.00,418.60,0.00,0.00,181.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:30:00.341290Z,600.0,190.9,90.39,3000.00,600.00,,0.00,409.10,0.00,0.00,190.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:32:00.362935Z,600.0,135.2,90.38,3000.00,600.00,,0.00,464.80,0.00,0.00,135.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:34:00.274369Z,600.0,162.5,90.37,3000.00,600.00,,0.00,437.50,0.00,0.00,162.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:36:00.275044Z,600.0,121.4,90.36,3000.00,600.00,,0.00,478.60,0.00,0.00,121.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:38:00.309736Z,600.0,175.4,90.36,3000.00,600.00,,0.00,424.60,0.00,0.00,175.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:40:00.263493Z,600.0,76.9,90.35,3000.00,600.00,,0.00,523.10,0.00,0.00,76.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:42:00.269343Z,600.0,141.3,90.34,3000.00,600.00,,0.00,458.70,0.00,0.00,141.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:44:00.259390Z,600.0,101.2,90.33,3000.00,600.00,,0.00,498.80,0.00,0.00,101.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:46:00.287581Z,600.0,196.9,90.32,3000.00,600.00,,0.00,403.10,0.00,0.00,196.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:48:00.320818Z,600.0,126.8,90.31,3000.00,600.00,,0.00,473.20,0.00,0.00,126.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:50:00.237672Z,600.0,149.4,90.30,3000.00,600.00,,0.00,450.60,0.00,0.00,149.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:52:00.312368Z,600.0,153.0,90.29,3000.00,600.00,,0.00,447.00,0.00,0.00,153.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:54:00.255154Z,600.0,147.0,90.28,3000.00,600.00,,0.00,453.00,0.00,0.00,147.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:56:00.265943Z,600.0,145.1,90.28,3000.00,600.00,,0.00,454.90,0.00,0.00,145.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T18:58:00.266595Z,600.0,97.2,90.27,3000.00,600.00,,0.00,502.70,0.00,0.00,97.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:00:00.196587Z,1637.1,167.1,89.07,3000.00,587.10,,0.00,1470.00,1050.00,0.00,167.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:02:00.210418Z,1636.7,83.2,87.87,3000.00,586.70,,0.00,1553.40,1050.00,0.00,83.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:04:00.284371Z,1636.2,201.9,86.67,3000.00,586.20,,0.00,1434.30,1050.00,0.00,201.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:06:00.263939Z,1635.8,146.7,85.47,3000.00,585.80,,0.00,1489.00,1050.00,0.00,146.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:08:00.391955Z,1635.3,181.1,84.27,3000.00,585.30,,0.00,1454.20,1050.00,0.00,181.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:10:00.171982Z,1634.8,99.3,83.07,3000.00,584.80,,0.00,1535.40,1050.00,0.00,99.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:12:00.307770Z,1634.3,90.4,81.87,3000.00,584.30,,0.00,1543.90,1050.00,0.00,90.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:14:00.293873Z,1633.7,96.3,80.67,3000.00,583.70,,0.00,1537.30,1050.00,0.00,96.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:16:00.322942Z,1633.1,98.0,79.48,3000.00,583.10,,0.00,1535.10,1050.00,0.00,98.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:18:00.226643Z,1632.4,112.8,78.28,3000.00,582.40,,0.00,1519.70,1050.00,0.00,112.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:20:00.262723Z,1631.8,106.8,77.08,3000.00,581.80,,0.00,1524.90,1050.00,0.00,106.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:22:00.262196Z,1631.1,129.5,75.88,3000.00,581.10,,0.00,1501.50,1050.00,0.00,129.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:24:00.312086Z,1630.3,166.6,74.68,3000.00,580.30,,0.00,1463.60,1050.00,0.00,166.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:26:00.318212Z,1629.5,164.5,73.48,3000.00,579.50,,0.00,1465.00,1050.00,0.00,164.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:28:00.291891Z,1628.8,80.5,72.28,3000.00,578.80,,0.00,1548.30,1050.00,0.00,80.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:30:00.328133Z,1628.0,118.0,71.08,3000.00,578.00,,0.00,1509.90,1050.00,0.00,118.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:32:00.247631Z,1627.1,164.7,69.88,3000.00,577.10,,0.00,1462.40,1050.00,0.00,164.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:34:00.294506Z,1626.3,194.6,68.68,3000.00,576.30,,0.00,1431.70,1050.00,0.00,194.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:36:00.229519Z,1625.4,89.3,67.48,3000.00,575.40,,0.00,1536.10,1050.00,0.00,89.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:38:00.288714Z,1624.4,191.0,66.28,3000.00,574.40,,0.00,1433.50,1050.00,0.00,191.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:40:00.251780Z,1623.6,142.3,65.08,3000.00,573.60,,0.00,1481.20,1050.00,0.00,142.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:42:00.260347Z,1622.6,173.7,63.88,3000.00,572.60,,0.00,1448.90,1050.00,0.00,173.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:44:00.240299Z,1621.6,164.3,62.68,3000.00,571.60,,0.00,1457.30,1050.00,0.00,164.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:46:00.258093Z,1620.6,133.5,61.48,3000.00,570.60,,0.00,1487.10,1050.00,0.00,133.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:48:00.204218Z,1619.5,204.2,60.28,3000.00,569.50,,0.00,1415.40,1050.00,0.00,204.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:50:00.216592Z,1618.3,141.1,59.08,3000.00,568.30,,0.00,1477.20,1050.00,0.00,141.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:52:00.298511Z,1617.1,214.3,57.88,3000.00,567.10,,0.00,1402.80,1050.00,0.00,214.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:54:00.234206Z,1615.9,190.0,56.68,3000.00,565.90,,0.00,1425.90,1050.00,0.00,190.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:56:00.325267Z,1614.7,131.6,55.48,3000.00,564.70,,0.00,1483.10,1050.00,0.00,131.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T19:58:00.290922Z,1613.5,133.0,54.28,3000.00,563.50,,0.00,1480.50,1050.00,0.00,133.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:00:00.279162Z,1248.2,190.9,53.08,3000.00,198.20,,0.00,1057.30,1050.00,0.00,190.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:02:00.276206Z,1247.6,86.7,51.88,3000.00,197.60,,0.00,1160.90,1050.00,0.00,86.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:04:00.305443Z,1253.4,116.5,50.68,3000.00,203.40,,0.00,1136.90,1050.00,0.00,116.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:06:00.219378Z,1252.8,166.9,49.48,3000.00,202.80,,0.00,1085.80,1050.00,0.00,166.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:08:00.199712Z,1252.1,156.4,48.29,3000.00,202.10,,0.00,1095.80,1050.00,0.00,156.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:10:00.249184Z,1251.4,125.8,47.09,3000.00,201.40,,0.00,1125.70,1050.00,0.00,125.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:12:00.311600Z,1250.8,152.5,45.89,3000.00,200.80,,0.00,1098.30,1050.00,0.00,152.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:14:00.264933Z,1255.2,131.4,44.69,3000.00,205.20,,0.00,1123.80,1050.00,0.00,131.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:16:00.287323Z,1254.4,149.3,43.49,3000.00,204.40,,0.00,1105.10,1050.00,0.00,149.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:18:00.273508Z,1254.0,152.2,42.29,3000.00,204.00,,0.00,1101.80,1050.00,0.00,152.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:20:00.217319Z,1253.4,86.4,41.09,3000.00,203.40,,0.00,1167.00,1050.00,0.00,86.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:22:00.241165Z,1252.9,144.7,39.89,3000.00,202.90,,0.00,1108.20,1050.00,0.00,144.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:24:00.199655Z,1252.2,158.5,38.69,3000.00,202.20,,0.00,1093.80,1050.00,0.00,158.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:26:00.273746Z,1251.5,188.1,37.49,3000.00,201.50,,0.00,1063.40,1050.00,0.00,188.10,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:28:00.254990Z,1250.7,167.5,36.29,3000.00,200.70,,0.00,1083.10,1050.00,0.00,167.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:30:00.329641Z,1249.9,135.4,35.09,3000.00,199.90,,0.00,1114.40,1050.00,0.00,135.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:32:00.279007Z,1249.1,161.7,33.89,3000.00,199.10,,0.00,1087.40,1050.00,0.00,161.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:34:00.263123Z,1248.2,160.2,32.69,3000.00,198.20,,0.00,1088.00,1050.00,0.00,160.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:36:00.246892Z,1247.4,169.2,31.49,3000.00,197.40,,0.00,1078.20,1050.00,0.00,169.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:38:00.203485Z,1246.5,185.5,30.29,3000.00,196.50,,0.00,1061.00,1050.00,0.00,185.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:40:00.293525Z,1245.7,118.6,29.09,3000.00,195.70,,0.00,1127.10,1050.00,0.00,118.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:42:00.361564Z,194.8,156.5,29.34,3000.00,194.80,,195.90,0.00,-234.30,0.00,156.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:44:00.685630Z,195.4,127.0,29.59,3000.00,195.40,,165.70,0.00,-234.10,0.00,127.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:46:00.294952Z,194.5,159.8,29.83,3000.00,194.50,,199.20,0.00,-233.90,0.00,159.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:48:00.342026Z,193.6,140.4,30.07,3000.00,193.60,,179.60,0.00,-232.80,0.00,140.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:50:00.314916Z,1242.6,66.2,28.88,3000.00,192.60,,0.00,1176.50,1050.00,0.00,66.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:52:00.290828Z,191.7,182.7,29.12,3000.00,191.70,,221.70,0.00,-230.60,0.00,182.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:54:00.282577Z,190.7,127.6,29.36,3000.00,190.70,,166.40,0.00,-229.40,0.00,127.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:56:00.234491Z,189.7,151.2,29.60,3000.00,189.70,,189.80,0.00,-228.20,0.00,151.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T20:58:00.218693Z,188.7,159.9,29.84,3000.00,188.70,,198.30,0.00,-227.10,0.00,159.90,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:00:00.422313Z,171.9,110.8,30.06,3000.00,171.90,,155.30,0.00,-216.40,0.00,110.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:02:00.475598Z,1220.9,148.3,28.87,3000.00,170.90,,0.00,1072.50,1050.00,0.00,148.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:04:00.217149Z,169.8,144.6,29.08,3000.00,169.80,,179.10,0.00,-204.40,0.00,144.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:06:00.253484Z,168.7,170.5,29.29,3000.00,168.70,,204.80,0.00,-203.10,0.00,170.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:08:00.199912Z,167.6,129.5,29.50,3000.00,167.60,,163.70,0.00,-201.80,0.00,129.50,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:10:00.273795Z,166.5,154.8,29.71,3000.00,166.50,,188.70,0.00,-200.50,0.00,154.80,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:12:00.264435Z,165.3,149.2,29.92,3000.00,165.30,,182.90,0.00,-199.10,0.00,149.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:14:00.309689Z,164.2,186.0,30.13,3000.00,164.20,,219.60,0.00,-197.70,0.00,186.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:16:00.273818Z,1215.0,208.6,28.93,3000.00,165.00,,0.00,1006.30,1050.00,0.00,208.60,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:18:00.217745Z,163.9,105.0,29.13,3000.00,163.90,,138.40,0.00,-197.30,0.00,105.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:20:00.273885Z,162.8,85.7,29.34,3000.00,162.80,,118.90,0.00,-196.10,0.00,85.70,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:22:00.323215Z,161.8,149.0,29.54,3000.00,161.80,,182.00,0.00,-194.80,0.00,149.00,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:24:00.214921Z,160.6,191.2,29.75,3000.00,160.60,,224.10,0.00,-193.40,0.00,191.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:26:00.277681Z,159.6,206.4,29.95,3000.00,159.60,,238.90,0.00,-192.10,0.00,206.40,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:28:00.248169Z,158.4,158.3,30.14,3000.00,158.40,,190.80,0.00,-190.80,0.00,158.30,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
11111111-1111-1111-1111-111111111111,2026-07-03T21:30:00.244183Z,1207.1,100.2,28.94,3000.00,157.10,,0.00,1106.90,1050.00,0.00,100.20,0.00,twin,35aa33e3-a019-4ce7-ad4b-dca1a597412f
